	剧本号	约会类型(1主线2日常4特殊5外传）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	添加标记	删除标记	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物路径2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2	外传结局	解锁结局	事件结算内容	外传结算内容（初次达成）	外传结算内容（多次达成）
111902026	124902001	5	{}		100	1	「这难道不是现在最重要的事吗？」		{}			{}	{}				111902027				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902027	124902001	5	{}		100		我有些无法理解，琴里为什么会现在出现。		{}			{}	{}				111902028				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902028	124902001	5	{}		100	五河琴里	「没有听到空间震警报吗？」		{}			{}	{}				111902029				1			id_pose_1		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902029	124902001	5	{}		100		她指了指外面，我看向窗外，发现原本人潮拥挤的街道此刻竟然空无一人。		{}			{}	{}				111902030				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902030	124902001	5	{}		100	1	「喂，不是吧，刚刚还好好的啊！」		{}			{}	{}				111902031				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902031	124902001	5	{}		100		我的心一下子跌倒了谷底，完全没有听见空间震的警报啊。		{}			{}	{}				111902032				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902032	124902001	5	{}		100	五河琴里	「先别管蛋糕了，跟我走吧。」		{}			{}	{}				111902033				1			id_pose_1		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902033	124902001	5	{}		100		她焦急地拉住了我的手，准备传送进天空舰。		{}			{}	{}				111902034				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902034	124902001	5	{}		100	1	「很奇怪啊……」		{}			{}	{}				111902035				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902035	124902001	5	{}		100		我没有挣扎地直接被琴里带到了舰内。		{}			{}	{}				111902036				10505								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902036	124902001	5	{}		100	五河琴里	「真是该死，这种时候为什么会发生空间震？」		{}			{}	{}				111902037				1								2	{}	1.5										{}											{}							scene/bg/bg_zhihuibu.png	2		1		{}			sound/role/qinli/KOTORI_S_15.mp3														{}	{}													{}	{}	{}
111902037	124902001	5	{}		100		琴里穿着指挥官的衣服，站在监控器前。		{}			{}	{}				111902038				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902038	124902001	5	{}		100	1	「直接摧毁了音响设备吗……」		{}			{}	{}				111902039				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902039	124902001	5	{}		100		看着在美食街附近的街道受到冲击，我明白了原因。		{}			{}	{}				111902040				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902040	124902001	5	{}		100	五河琴里	「居然只针对了音频设备？」		{}			{}	{}				111902041				1								2	{}	1.5										{}											{}										1		{}			sound/role/qinli/KOTORI_S_19.mp3														{}	{}													{}	{}	{}
111902041	124902001	5	{}		100		对于已经发生的空间震，琴里震惊于空间震造成的结果。		{}			{}	{}				111902042				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902042	124902001	5	{}		100	1	「新出现的精灵吗？」		{}			{}	{}				111902043				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902043	124902001	5	{}		100		空间震的光效分外明显，难怪之前街道上的人们可以知晓。		{}			{}	{}				111902044				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902044	124902001	5	{}		100	五河琴里	「AST小队已经过去了，暂时……没什么事故呢。」		{}			{}	{}				111902045				1			id_pose_1		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902045	124902001	5	{}		100		她的眉头紧锁，显然不知道此次精灵现界意味着什么。		{}			{}	{}				111902046				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902046	124902001	5	{}		100	1	「还好，周围的建筑都非常完整。」		{}			{}	{}				111902047				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902047	124902001	5	{}		100		我综合了这几个监控器的画面，得到了结论。		{}			{}	{}				111902048				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902048	124902001	5	{}		100	五河琴里	「 %s ，我先送你回面包店，还是要小心一点。」		{}			{}	{}				111902049				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902049	124902001	5	{}		100		她再三确认了现状后，跟我说道。		{}			{}	{}				111902101-111902201				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902101	124902001	5	{}		100		「我准备好去取蛋糕了（花费2500円）。」		{}			{}	{}				111902102				1								2	{}	1.5										{}											{}							scene/bg/bg_mianbaodian.png	2		1		{}																	{}	{}					{"items":{542001:2500,542018:1}}	{"items":{542011:1},"sign":[542011],"quality":{101101:10}}							{}	{}	{}
111902102	124902001	5	{}		100	五河琴里	「真是的，准备传送了。」		{}			{}	{}				111902103				1			id_pose_1		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902103	124902001	5	{}		100		琴里没有理会我的唠叨，把我送了出去。		{}			{}	{}								1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902201	124902001	5	{}		100		「不了，我的钱并不够买，想想别的办法吧。」		{}			{}	{}				111902202				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902202	124902001	5	{}		100	五河琴里	「真是的，准备传送了。」		{}			{}	{}				111902203				1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111902203	124902001	5	{}		100		琴里没有理会我的唠叨，把我送了出去。		{}			{}	{}								1								2	{}	1.5										{}											{}										1		{}																	{}	{}													{}	{}	{}
111903001	124903001	5	{}		100	1	「就这么吃掉有些太可惜了。」		{}			{}	{}				111903002													{}											{}											{}							scene/bg/bg_keting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111903002	124903001	5	{}		100	1	「拿去榨汁吧。」		{}			{}	{}				111903003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903003	124903001	5	{}		100		下定决心的我开始给水果削皮		{}			{}	{}				111903004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903004	124903001	5	{}		100	1	「咦……怎么这么多腐烂的地方」		{}			{}	{}				111903005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903005	124903001	5	{}		100		我削开其中的苹果，上面大面积的颜色差异让我有点郁闷		{}			{}	{}				111903006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903006	124903001	5	{}		100		随后我又开始削别的水果，但结果都大同小异。		{}			{}	{}				111903007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903007	124903001	5	{}		100	1	「怎么回事啊……」		{}			{}	{}				111903008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903008	124903001	5	{}		100		我翻了一下水果的包装袋。		{}			{}	{}				111903009													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903009	124903001	5	{}		100		保质期：4月8日		{}			{}	{}				111903010													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111903010	124903001	5	{}		100		所以是过期了吗……看来果汁的愿望不能实现了呢。		{}			{}	{}					192												{}											{}											{}										1		{}																	{}	{}					{"items":{542015:1}}								{}	{}	{}
111904001	124904001	5	{}		100	1	「四糸乃！和我去买果汁吧！」		{}			{}	{}				111904002													{}											{}											{}							scene/bg/bg_keting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111904002	124904001	5	{}		100		榨汁失败的我选择了去购买果汁。		{}			{}	{}				111904003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904003	124904001	5	{}		100	四糸乃	「唔……果汁的话……我有……」		{}			{}	{}				111904004													{}											{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_07.mp3														{}	{}													{}	{}	{}
111904004	124904001	5	{}		100		四糸乃揉着惺忪的睡眼，跟我说道。		{}			{}	{}				111904005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904005	124904001	5	{}		100	1	「真的吗？是不是十香喜欢的那种口味？」		{}			{}	{}				111904006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904006	124904001	5	{}		100		一个大胆的想法在我脑海中产生。		{}			{}	{}				111904007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904007	124904001	5	{}		100	四糸乃	「不知道……但是有很多……」		{}			{}	{}				111904101-111904201													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904101	124904001	5	{}		100		「谢谢四糸乃！」		{}			{}	{}				111904102													{}											{}											{}										1		{}																	{}	{}						{"items":{542009:1},"sign":[542009],"quality":{101101:10}}							{}	{}	{}
111904102	124904001	5	{}		100	1	「哦，正好是十香喜欢的口味！」		{}			{}	{}				111904103													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904103	124904001	5	{}		100		我揉了揉四糸乃的额头。		{}			{}	{}					193												{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904201	124904001	5	{}		100		「男人的尊严，还是自己去买吧。」		{}			{}	{}				111904202													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904202	124904001	5	{}		100	1	「谢谢四糸乃的好意，不过没关系，我待会儿自己去买就好。」		{}			{}	{}				111904203													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111904203	124904001	5	{}		100		我揉了揉四糸乃的额头。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905001	124905001	5	{}		100	1	「还有什么需要注意的地方吗？」		{}			{}	{}				111905002													{}											{}											{}							scene/bg/bg_chaoshi.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111905002	124905001	5	{}		100		距离十香的生日已经很近很近了，我在填补最后的缺口。		{}			{}	{}				111905003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905003	124905001	5	{}		100	超市店员	「今天打折的项目有……」		{}			{}	{}				111905004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905004	124905001	5	{}		100		店员喊出了一些电器的名字，但是对我没什么用处。		{}			{}	{}				111905005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905005	124905001	5	{}		100	1	「看来也就只剩下这个了。」		{}			{}	{}				111905006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905006	124905001	5	{}		100		我来到了饮品区，这是布置中遗漏的区域。		{}			{}	{}				111905101-111905201													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905101	124905001	5	{}		100		「选择购买饮品（花费1000）。」		{}			{}	{}				111905102													{}											{}											{}										1		{}																	{}	{}					{"items":{542001:1000}}	{"items":{542009:1},"sign":[542009],"quality":{101101:10}}							{}	{}	{}
111905102	124905001	5	{}		100	1	「还剩什么没有买的吗？」		{}			{}	{}				111905103													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905103	124905001	5	{}		100		我在超市其他的区域闲逛着，不过没有什么值得购买的东西。		{}			{}	{}				111905104													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905104	124905001	5	{}		100		我离开了超市，继续合计着还有哪些地方有遗漏。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905201	124905001	5	{}		100		「放弃购买饮品。」		{}			{}	{}				111905202													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905202	124905001	5	{}		100	1	「还剩什么没有买的吗？」		{}			{}	{}				111905203													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905203	124905001	5	{}		100		我在超市其他区域闲逛着，不过并没有什么值得购买的东西。		{}			{}	{}				111905204													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111905204	124905001	5	{}		100		我离开了超市，继续盘算还有哪些地方有遗漏。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111906001	124906001	5	{}		100		第3天，城市3，支线4		{}			{}	{}				111906001													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111906002	124906001	5	{}		100		第3天，城市3，支线4（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
111907001	124907001	5	{}		100		第3天，城市3，支线5		{}			{}	{}				111907002													{}											{}											{}							scene/bg/bg_xuexiao.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
111907002	124907001	5	{}		100		第3天，城市3，支线5（结束）		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001001	125001001	5	{}		100		经过了之前的挫折，我总算又回到了美食街。		{}			{}	{}				112001002													{}											{}											{}							scene/bg/bg_meishijie.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
112001002	125001001	5	{}		100	1	「不是说好送我到面包店的吗……」		{}			{}	{}				112001003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001003	125001001	5	{}		100		此刻我又站回了美食街的街口，望着不知何时出现的涌动人潮。		{}			{}	{}				112001004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001004	125001001	5	{}		100		仿佛之前的碎音空间震并未发生。		{}			{}	{}				112001005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001005	125001001	5	{}		100	1	「不管怎么说，还是先去面包店吧。」		{}			{}	{}				112001006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001006	125001001	5	{}		100		无论要不要蛋糕，还是得给店长一个交待。		{}			{}	{}				112001007													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001007	125001001	5	{}		100		又得经过拥挤的人潮，我叹了口气。		{}			{}	{}				112001008													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001008	125001001	5	{}		100	夜刀神十香	「呜哇，这个好好吃！」		{}			{}	{}				112001009				10104			id_pose_1		id_look_4			2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001009	125001001	5	{}		100		正当我准备踏上前往面包店的征途时，熟悉的声音出现了。		{}			{}	{}				112001010				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001010	125001001	5	{}		100	1	「十……十香？」		{}			{}	{}				112001011				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001011	125001001	5	{}		100		我连忙蹲了下来，这个时候遭遇十香的话就得带她去面包店了。		{}			{}	{}				112001012				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001012	125001001	5	{}		100	夜刀神十香	「唔呣，我还要这个！」		{}			{}	{}				112001013				1			id_pose_10		id_look_4			2	{}	1										{}											{}										1		{}			sound/role/shixiang/TOUKA_S_04.mp3														{}	{}													{}	{}	{}
112001013	125001001	5	{}		100		好在她正在兴奋地和老板商量生意，并没有发现距离有些远的我。		{}			{}	{}				112001014				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001014	125001001	5	{}		100	1	「就这样悄悄溜过去吧……」		{}			{}	{}				112001015				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001015	125001001	5	{}		100		趁着这个机会，我连忙开启了潜行模式，悄悄从十香的身边走了过去。		{}			{}	{}				112001016				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001016	125001001	5	{}		100	夜刀神十香	「唔呣，要这么多钱的吗……」		{}			{}	{}				112001017				1			id_pose_10		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001017	125001001	5	{}		100		在我即将走出十香的探测范围时，听见了她委屈的声音。		{}			{}	{}				112001018				1								2	{}	1										{}											{}										1		{}																	{}	{}													{}	{}	{}
112001018	125001001	5	{}		100	1	「我现在可不能帮你啊……」		{}			{}	{}				112001019													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001019	125001001	5	{}		100		我只能打电话告诉琴里这件事，然后自己踏进了面包店。		{}			{}	{}				112001020													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001020	125001001	5	{}		100	1	「我回来啦。」		{}			{}	{}				112001021													{}											{}											{}							scene/bg/bg_mianbaodian.png	2		1		{}																	{}	{}													{}	{}	{}
112001021	125001001	5	{}		100		再次踏进蛋糕店后，看见了正在整理包装的店长。		{}			{}	{}				112001022													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001022	125001001	5	{}		100	蛋糕店店长	「欢迎光临。」		{}			{}	{}				112001023													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001023	125001001	5	{}		100		店长倒是没有对我刚才的话有什么质疑。		{}			{}	{}				112001024													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001024	125001001	5	{}		100	1	「之前在您那边定了生日蛋糕。」		{}			{}	{}				112001025													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001025	125001001	5	{}		100		我向店长说明我此行的来意。		{}			{}	{}				112001026													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001026	125001001	5	{}		100	蛋糕店店长	「那个呀，已经让员工去办了。」		{}			{}	{}				112001027													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001027	125001001	5	{}		100		店长放下了手中忙活着的事情，来到了我的面前。		{}			{}	{}				112001028													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001028	125001001	5	{}		100	1	「这样吗，真是多谢您了。」		{}			{}	{}				112001029													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001029	125001001	5	{}		100		压在心口的石头终于落了下来		{}			{}	{}				112001030													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001030	125001001	5	{}		100	蛋糕店店长	「承蒙您惠顾，冒昧问一下是谁的生日呢？」		{}			{}	{}				112001031													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001031	125001001	5	{}		100		店长的声音很低沉，但透着别样的温柔。		{}			{}	{}				112001032													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001032	125001001	5	{}		100	1	「您应该也见过的吧，那个经常来买黄豆粉面包的紫发女孩。」		{}			{}	{}				112001033													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001033	125001001	5	{}		100		我努力形容十香的容貌，但是仅仅说了一句。		{}			{}	{}				112001034													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001034	125001001	5	{}		100	蛋糕店店长	「噢，我知道了，那个笑起来很淳朴的女孩，只买黄豆粉面包的。」		{}			{}	{}				112001035													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001035	125001001	5	{}		100		店长之前严肃的面容难得露出了笑意。		{}			{}	{}				112001036													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001036	125001001	5	{}		100	1	「店长对她印象这么深吗？」		{}			{}	{}				112001037													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001037	125001001	5	{}		100		我有些惊讶，没想到店长居然会记得她。		{}			{}	{}				112001038													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001038	125001001	5	{}		100	蛋糕店店长	「当然啦，她撑起了我们的营业额。」		{}			{}	{}				112001039													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001039	125001001	5	{}		100		店长笑着走向了后台。		{}			{}	{}				112001040													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001040	125001001	5	{}		100	蛋糕店店长	「在这边等一下我，马上回来。」		{}			{}	{}				112001041													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001041	125001001	5	{}		100		里面传来包装的声音，没过一会，店长拿着长盒走了出来。		{}			{}	{}				112001042													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001042	125001001	5	{}		100	1	「这是……？」		{}			{}	{}				112001043													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001043	125001001	5	{}		100		我不知道里面装的是什么东西。		{}			{}	{}				112001044													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001044	125001001	5	{}		100	蛋糕店店长	「给她的生日礼物，也是作为面包店的小小心意。」		{}			{}	{}				112001045													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001045	125001001	5	{}		100		店长掀开了礼物上的包装布，里面是数量惊人的黄豆粉面包。		{}			{}	{}				112001046													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001046	125001001	5	{}		100	1	「这个……」		{}			{}	{}				112001047													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001047	125001001	5	{}		100		店长的礼物有些沉重，我不知如何应答。		{}			{}	{}				112001048													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001048	125001001	5	{}		100	蛋糕店店长	「收下吧，这对面包店来说不值一提。」		{}			{}	{}				112001049													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001049	125001001	5	{}		100		她对我笑了笑，看穿了我所有的心思。		{}			{}	{}				112001050													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001050	125001001	5	{}		100	1	「那就……辛苦店长了，我先替她谢谢您。」		{}			{}	{}				112001051													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112001051	125001001	5	{}		100		我最后向着店长鞠躬。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{"items":{542022:10},"sign":[542022],"quality":{101101:10}}	{}	{}
112002001	125002001	5	{}		100	1	我来到了花店，店员跟我介绍着花的情况。		{}			{}	{}				112002002													{}											{}											{}							scene/bg/bg_huadian1.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
112002002	125002001	5	{}		100		「因为是销售淡季，所以已经很便宜了……」		{}			{}	{}				112002003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002003	125002001	5	{}		100	店员	店员有些无奈地看着我。		{}			{}	{}				112002004													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002004	125002001	5	{}		100		「但是还是很贵啊……」		{}			{}	{}				112002005													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002005	125002001	5	{}		100	1	我看着上面的标码牌。		{}			{}	{}				112002006													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002006	125002001	5	{}		100		「唔……都是这么贵的花吗？」		{}			{}	{}				112002101-112002201-112002301													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002101	125002001	5	{}		100		「购买紫罗兰（花费1500）」		{}			{}	{}				112002102													{}											{}											{}										1		{}																	{}	{}					{"items":{542001:1500}}	{"items":{542003:1},"sign":[542003],"quality":{101101:10}}							{}	{}	{}
112002102	125002001	5	{}		100	花店老板	「谢谢惠顾！」		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002201	125002001	5	{}		100		「购买玫瑰（花费2000」）」		{}			{}	{}				112002202													{}											{}											{}										1		{}																	{}	{}					{"items":{542001:2000}}	{"items":{542003:1},"sign":[542003],"quality":{101101:10}}							{}	{}	{}
112002202	125002001	5	{}		100	花店老板	「谢谢惠顾！」		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002301	125002001	5	{}		100	1	「去公园看看吧。」		{}			{}	{}				112002302													{}											{}											{}							scene/bg/bg_huanghunjiedao2.png	2		1		{}																	{}	{}													{}	{}	{}
112002302	125002001	5	{}		100		我计算了一下通往公园的路。		{}			{}	{}				112002303													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002303	125002001	5	{}		100		然后疯狂朝着目的地狂奔而去。		{}			{}	{}				112002304													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002304	125002001	5	{}		100	1	「欸……这个是？」		{}			{}	{}				112002305													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002305	125002001	5	{}		100		但是狂奔到一半，我发现了意想之外的事情。		{}			{}	{}				112002306													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002306	125002001	5	{}		100		在路边的草丛中，有一束开得很艳丽的野花。		{}			{}	{}				112002307													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002307	125002001	5	{}		100	1	「这个当做礼物的话，似乎也是个不错的选择。」		{}			{}	{}				112002308													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002308	125002001	5	{}		100		我来到了野花的面前，露出了犹豫的神色。		{}			{}	{}				112002401-112002501													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002401	125002001	5	{}		100		「选择采摘野花」		{}			{}	{}				112002402	201												{}											{}											{}										1		{}																	{}	{}						{"items":{542003:1},"sign":[542003],"quality":{101101:10}}							{}	{}	{}
112002402	125002001	5	{}		100		我选了几朵长得比较显眼的花朵，将它们小心掐断。		{}			{}	{}				112002403													{}											{}											{}							scene/bg/bg_huanghunjiedao2.png	2		1		{}																	{}	{}													{}	{}	{}
112002403	125002001	5	{}		100		然后我从背包里找出了一条缎带，将花朵捆在一起，扎成花束。		{}			{}	{}				112002404													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002404	125002001	5	{}		100		这样应该差不多了吧。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002501	125002001	5	{}		100		「选择放弃野花，奔向公园。」		{}			{}	{}				112002502													{}											{}											{}							scene/bg/bg_gongyuan.png	2		1		{}																	{}	{}													{}	{}	{}
112002502	125002001	5	{}		100		我气喘吁吁跑到公园。		{}			{}	{}				112002503													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002503	125002001	5	{}		100		正当我准备行动的时候——		{}			{}	{}				112002504													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002504	125002001	5	{}		100	高大的巡警	「那边那个！鬼鬼祟祟地在做什么！」		{}			{}	{}				112002505													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112002505	125002001	5	{}		100		被发现了，只能逃跑了。		{}			{}	{}																	{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
112003001	125003001	5	{}		100	1	「怎么样，很漂亮吧，呃，是花店店长送我的。」		{}			{}	{}				112003002				10504			id_pose_1		id_look_5				{}											{}											{}							scene/bg/bg_keting.png	2		1		{}	sound/bgm/date_001.mp3																{}	{}													{}	{}	{}
112003002	125003001	5	{}		100		琴里盯着我花束看了一会儿。		{}			{}	{}				112003003													{}											{}											{}										1		{}																	{}	{}													{}	{}	{}
