	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
71702103	2105002	2	{}		100	鸢一折纸	「今天你必须给个说法，五河琴里。」	1	{}			{}	{}				71702104		1								1	{}	1	1					id_look_3	103_eff	bust_eff.model.json	3	{}	1.2										{}										1		{}			sound/role/zhezhi/ORIGAMI_AST_16.mp3														{}	{}					{}	{}		{}		
71702104	2105002	2	{}		100		果不其然，折纸直接震开了我，向着琴里冲去	1	{}			{}	{}				71702105		1								1	{}	1	1								3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71702105	2105002	2	{}		100	五河琴里	「你干什么！」	1	{}			{}	{}				71702106		1			id_pose_4		id_look_10	103_eff	id_angry	1	{}	1.2	1								3	{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_14.mp3														{}	{}					{}	{}		{}		
71702106	2105002	2	{}		100		她也迅速召唤出武器迎击，但不知为何没有召唤灵装。	1	{}			{}	{}				71702107		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702107	2105002	2	{}		100	1	「喂……你们这是干什么。」	1	{}			{}	{}				71702108		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702108	2105002	2	{}		100		折纸并没有想伤害我，所以我很快就能起身。	1	{}			{}	{}				71702109		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702109	2105002	2	{}		100	鸢一折纸	「向我的父母道歉！」	1	{}			{}	{}				71702110		1								1	{}	1	1					id_look_4			3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71702110	2105002	2	{}		100		她的AST制服飘逸着杀气，光剑连续斩向琴里。	1	{}			{}	{}				71804101		1								1	{}	1	10201								3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71702201	2105002	2	{}		100	1	「你不会有事的，琴里」	1	{}			{}	{}				71702202	1	10501			id_pose_1		id_look_1			1	{}	1	10201			id_pose_1		id_look_4			3	{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71702202	2105002	2	{}		100		察觉到了折纸敌意的我，率先安慰了琴里。	1	{}			{}	{}				71702203		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702203	2105002	2	{}		100	五河琴里	「啊？你在说什么？」	1	{}			{}	{}				71702204		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702204	2105002	2	{}		100		她的声音越来越近，马上就到了我的身后。	1	{}			{}	{}				71702205		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702205	2105002	2	{}		100	鸢一折纸	「确认了，五河琴里。」	1	{}			{}	{}				71702206		1								1	{}	1	1					id_look_2	103_eff	bust_eff.model.json	3	{}	1.2										{}										1		{}			sound/role/zhezhi/ORIGAMI_AST_05.mp3														{}	{}					{}	{}		{}		
71702206	2105002	2	{}		100		折纸一把推开我，径直走到折纸面前。	1	{}			{}	{}				71702207		1								1	{}	1	1								3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71702207	2105002	2	{}		100	五河琴里	「折纸？你为什么会出现在这？」	1	{}			{}	{}				71702208		1			id_pose_9		id_look_3	103_eff	id_surprise	1	{}	1.2	1								3	{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_25.mp3														{}	{}					{}	{}		{}		
71702208	2105002	2	{}		100		琴里的面色相当不解，毕竟还在约会之中。	1	{}			{}	{}				71702209		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71702209	2105002	2	{}		100	鸢一折纸	「我有个问题要请教你。」	1	{}			{}	{}				71702210		1								1	{}	1	1					id_look_4			3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71702210	2105002	2	{}		100		天才少女掏出了武器，变换形态成了光剑。	1	{}			{}	{}				71804101		1								1	{}	1	10201								3	{}	1.2										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702301	2105002	2	{}		100	1	「你来这里是为了什么呢，折纸？」	1	{}			{}	{}				71702302	1	10501			id_pose_1		id_look_1			1	{}	1	10201			id_pose_1		id_look_4			3	{}	1										{}							scene/bg/bg_wanoudian2.png			1.2	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71702302	2105002	2	{}		100		我拦住了即将走过了的琴里，面向折纸问道。	1	{}			{}	{}				71702303		1								1	{}	1	1								3	{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702303	2105002	2	{}		100	鸢一折纸	「五河琴里，和我父母的死有关。」	1	{}			{}	{}				71702304		1								1	{}	1	1					id_look_2			3	{}	1.4										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702304	2105002	2	{}		100		折纸右手抖出了光剑，指向了我和背后的琴里	1	{}			{}	{}				71702305		1								1	{}	1	1								3	{}	1.4										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702305	2105002	2	{}		100	五河琴里	「你在说什么呢？」	1	{}			{}	{}				71702306		1			id_pose_7		id_look_10			1	{}	1.4	1								3	{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702306	2105002	2	{}		100		琴里从我背后走了出来，丝毫没有惧怕地直视折纸	1	{}			{}	{}				71702307		1								1	{}	1.4	1								3	{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702307	2105002	2	{}		100	鸢一折纸	「杀了你。」	1	{}			{}	{}				71702308		1								1	{}	1	1					id_look_3			3	{}	1.4										{}										1.2		{}			sound/role/zhezhi/ORIGAMI_AST_12.mp3														{}	{}					{}	{}		{}		
71702308	2105002	2	{}		100		她抬起了光剑，居然直接就劈了下来	1	{}			{}	{}				71702309		1								1	{}	1	1								3	{}	1.4										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702309	2105002	2	{}		100	1	「住手！」	1	{}			{}	{}				71702310		1								1	{}	1	1								3	{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71702310	2105002	2	{}		100		我推开了琴里，而自己险而又险地避过了这次攻击	1	{}			{}	{}				71805101		1								1	{}	1	1								3	{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703101	2105002	2	{}		100	1	「明明不是那么容易的事……」	1	{}			{}	{}				71703102	1	10503			id_pose_1		id_look_1			2	{}	1.4										{}	1										{}							scene/bg/bg_wanoudian2.png			1.2	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71703102	2105002	2	{}		100		我气喘吁吁跑到了她所在的地方。	1	{}			{}	{}				71703103		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703103	2105002	2	{}		100	五河琴里	「快看， %s 。」	1	{}			{}	{}				71703104		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703104	2105002	2	{}		100		她指了指房间里的玩偶，它正绽放着绚丽的光。	1	{}			{}	{}				71703105		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703105	2105002	2	{}		100	1	「好漂亮，这个是怎么做到的。」	1	{}			{}	{}				71703106		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703106	2105002	2	{}		100		我看着这些几乎像烟火的玩偶，心潮澎湃。	1	{}			{}	{}				71703107		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703107	2105002	2	{}		100	五河琴里	「碰一下就可以了啊。」	1	{}			{}	{}				71703108		1			id_pose_2		id_look_4	103_eff	id_sun	2	{}	1.4										{}	1										{}										1.2		{}			sound/role/qinli/KOTORI_S_18.mp3														{}	{}					{}	{}		{}		
71703108	2105002	2	{}		100		她示范一下，被戳的小狗爆发出彩虹的颜色。	1	{}			{}	{}				71703109		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703109	2105002	2	{}		100	1	「这么漂亮的地方，真想呆在这里啊……」	1	{}			{}	{}				71703110		1								2	{}	1.4										{}	1										{}										1.2		{}																	{}	{}					{}	{}		{}		
71703110	2105002	2	{}		100		醉心于其中的我，甚至忘了今天来这边的目的。	1	{}			{}	{}				71806101		1								2	{}	1.4										{}	1										{}										1.2		{}										5							{}	{}					{}	{}		{}		
71703201	2105002	2	{}		100	1	「怎么这么长啊……容我缓缓啊琴里。」	1	{}			{}	{}				71703202	1	10501			id_pose_1		id_look_1			1	{}	1	10201			id_pose_1		id_look_4			3	{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71703202	2105002	2	{}		100		我狂奔在玩偶店里，不知为何这里变得如此之大。	1	{}			{}	{}				71703203		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703203	2105002	2	{}		100	五河琴里	「不要过来！ %s 」	1	{}			{}	{}				71703204		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703204	2105002	2	{}		100		在终于接近门的时候，琴里对我发出了警告。	1	{}			{}	{}				71703205		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703205	2105002	2	{}		100	1	「发生什么了……琴里？」	1	{}			{}	{}				71703206		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703206	2105002	2	{}		100		我气喘吁吁跑到了她所在的地方，却看见了折纸。	1	{}			{}	{}				71703207		1								1	{}	1	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703207	2105002	2	{}		100	五河琴里	「跟我没有任何关系!」	1	{}			{}	{}				71703208		1			id_pose_5		id_look_10			1	{}	1.2	1								3	{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_18.mp3														{}	{}					{}	{}		{}		
71703208	2105002	2	{}		100		没有任何征兆，她们已经打了起来，\n墙壁上全是战斗留下的痕迹。	1	{}			{}	{}				71703209		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703209	2105002	2	{}		100	鸢一折纸	「 %s ，请不要袒护她，这次有错的是她」	1	{}			{}	{}				71703210		1								1	{}	1	1					id_look_4	103_eff	bust_eff.model.json	3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71703210	2105002	2	{}		100		从我的角度看折纸更具有优势，琴里已经被逼到了角落。	1	{}			{}	{}				71804101		1								1	{}	1	1								3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71703301	2105002	2	{}		100	1	「我怎么从来就没遇到过这种事呢？」	1	{}			{}	{}				71703302	1	10504			id_pose_1		id_look_1			1	{}	1.2				id_pose_1		id_look_4			3	{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71703302	2105002	2	{}		100		看着琴里一路向前，有些佩服她的胆识。	1	{}			{}	{}				71703303		1								1	{}	1.2									3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703303	2105002	2	{}		100	五河琴里	「但是我有灵装啊，笨蛋 %s 。」	1	{}			{}	{}				71703304		1								1	{}	1.2									3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703304	2105002	2	{}		100		她在前面欢声笑语，我在后面拼命奔跑、	1	{}			{}	{}				71703305		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703305	2105002	2	{}		100	鸢一折纸	「等你很久了，五河琴里。」	1	{}			{}	{}				71703306		1								1	{}	1	10201					id_look_2	103_eff	bust_eff.model.json	3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71703306	2105002	2	{}		100		熟悉的声线响起，紧随其后的就是刀剑碰撞的声音。	1	{}			{}	{}				71703307		1								1	{}	1	1								3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71703307	2105002	2	{}		100	五河琴里	「可恶……为什么这里我的力量被削弱了？」	1	{}			{}	{}				71703308		10501			id_pose_3		id_look_10	103_eff	id_gas	1	{}	1.2	1								3	{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_19.mp3														{}	{}					{}	{}		{}		
71703308	2105002	2	{}		100		琴里前行的步伐被阻挡，我终于得以看到她的背影	1	{}			{}	{}				71703309		1								1	{}	1.2	1								3	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71703309	2105002	2	{}		100	鸢一折纸	「本来准备正面战斗的，但想想还是算了。」	1	{}			{}	{}				71703310		1								1	{}	1	1					id_look_3			3	{}	1.2										{}										1		{}			sound/role/zhezhi/ORIGAMI_AST_13.mp3														{}	{}					{}	{}		{}		
71703310	2105002	2	{}		100		折纸发动了突袭，径直朝着琴里冲了过来。	1	{}			{}	{}				71801101		1								1	{}	1	1								3	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
71704101	2105002	2	{}		100	1	「当然啦，马上就是你的节日了。」	1	{}			{}	{}				71704102	1	10503			id_pose_1		id_look_1			2	{}	1										{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71704102	2105002	2	{}		100		我做出了恳切的回答，她开心地点了点头。	1	{}			{}	{}				71704103		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704103	2105002	2	{}		100	五河琴里	「跟哥哥在一起，真是太好啦！」	1	{}			{}	{}				71704104		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704104	2105002	2	{}		100		她开心地拿着布偶猫，然后小跑着扑倒了我的怀里。	1	{}			{}	{}				71704105		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704105	2105002	2	{}		100	1	「欸！」	1	{}			{}	{}				71704106		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704106	2105002	2	{}		100		突然娇弱的举动让我意外，这才发现她的头带是白色的。	1	{}			{}	{}				71704107		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704107	2105002	2	{}		100	五河琴里	「哥哥有什么想要的吗？」	1	{}			{}	{}				71704108		1			id_pose_11		id_look_4	103_eff	id_sun	2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704108	2105002	2	{}		100		她开心的把玩偶抱在胸前，歪着头问我。	1	{}			{}	{}				71704109		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704109	2105002	2	{}		100	1	「没什么呀，只要琴里开心就是最好的礼物了。」	1	{}			{}	{}				71704110		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704110	2105002	2	{}		100		我拍了拍她的头，白丝带的琴里很少出现呢。	1	{}			{}	{}				71704111		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704111	2105002	2	{}		100	五河琴里	「唔……好感动，如果我还想要别的呢？」	1	{}			{}	{}				71808101-71808201	5	1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704201	2105002	2	{}		100	1	「琴里，之前的礼物……」	1	{}			{}	{}				71704202	1	10503			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71704202	2105002	2	{}		100		我刚想提醒她发带的事情，但是发现她手里并没有发带。	1	{}			{}	{}				71704203		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704203	2105002	2	{}		100	五河琴里	「你在说什么呢哥哥。」	1	{}			{}	{}				71704204		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704204	2105002	2	{}		100		她抱起了玩偶熊，朝我露出笑容。	1	{}			{}	{}				71704205		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704205	2105002	2	{}		100	1	「没什么……喜欢这个吗？那就买好啦。」	1	{}			{}	{}				71704206		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704206	2105002	2	{}		100		我环顾了一下四周，整个玩偶店都被渲染上不一样的颜色。	1	{}			{}	{}				71704207		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704207	2105002	2	{}		100	五河琴里	「哥哥还是和以前一样呢。」	1	{}			{}	{}				71704208		1			id_pose_12		id_look_4	103_eff	id_sun	2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704208	2105002	2	{}		100		玩偶熊不被察觉地轻颤，琴里转过身去背着我。	1	{}			{}	{}				71704209		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704209	2105002	2	{}		100	1	「今天是女儿节，琴里还有什么想要的吗？」	1	{}			{}	{}				71704210		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704210	2105002	2	{}		100	五河琴里	「不了不了，有哥哥送的这个，我就很知足了。」	1	{}			{}	{}				71704211		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704211	2105002	2	{}		100		她把玩偶熊抱得更紧了些，像是害怕它跑掉。	1	{}			{}	{}				71809101		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704301	2105002	2	{}		100	1	「欸……这是什么地方啊琴里」	1	{}			{}	{}				71704302	1	10503			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71704302	2105002	2	{}		100		我发现她的发带已经变成了白色	1	{}			{}	{}				71704303		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704303	2105002	2	{}		100		而原本在桌边的我已经站在了玩偶店的柜台前。	1	{}			{}	{}				71704304		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704304	2105002	2	{}		100	五河琴里	「这里是，我的世界啊，哥哥。」	1	{}			{}	{}				71704305		1			id_pose_14		id_look_9	103_eff	id_gas	2	{}	1.2										{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_23.mp3														{}	{}					{}	{}		{}		
71704305	2105002	2	{}		100		她从另一边拿起了兔子先生。	1	{}			{}	{}				71704306		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704306	2105002	2	{}		100	1	「那在这边，就可以见到琴里了吗？」	1	{}			{}	{}				71704307		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704307	2105002	2	{}		100		我向前走了一步，希望能离她更近一点。	1	{}			{}	{}				71704308		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704308	2105002	2	{}		100	五河琴里	「哥哥……说起来，你更喜欢谁一点。」	1	{}			{}	{}				71704309		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704309	2105002	2	{}		100		她往后退了一步，还是那样看着我。	1	{}			{}	{}				71704310		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71704310	2105002	2	{}		100		仿佛不开口地话，她是不会靠近我的。	1	{}			{}	{}				1071705101		1								2	{}	1										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
1071705101	2105002		{}					1	{}			{}	{}				71705101											{}											{}											{}							scene/bg/bg_wanoudian2.png				-1	{}																	{}	{}					{}	{}		{}		
71705101	2105002	2	{}		100	1	「这不是……怪物吗？」	1	{}			{}	{}				71705102		1			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}										1		{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71705102	2105002	2	{}		100		平时静止的萌物，不知道现在为何如此可怕。	1	{}			{}	{}				71705103		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705103	2105002	2	{}		100	五河琴里	「哥哥，这是我喜欢的东西呢。」	1	{}			{}	{}				71705104		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705104	2105002	2	{}		100		她面色平静，手上是一只龇牙咧嘴的猴子。	1	{}			{}	{}				71705105		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705105	2105002	2	{}		100	1	「这玩具……真的不要紧吗？」	1	{}			{}	{}				71705106		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705106	2105002	2	{}		100		猴子的表情很狰狞，和琴里在一起显得相当违和。	1	{}			{}	{}				71705107		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705107	2105002	2	{}		100	五河琴里	「不会有事的哥哥，你摸一下它嘛。」	1	{}			{}	{}				71705108		1			id_pose_7		id_look_4	103_eff	id_angry	2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705108	2105002	2	{}		100		她把手伸了过来，那只猴子离我的距离一下子非常近。	1	{}			{}	{}				71705109		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705109	2105002	2	{}		100	1	「呜哇……快拿开」	1	{}			{}	{}				71705110		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705110	2105002	2	{}		100		对未知恐惧的我连忙挥手拒绝。	1	{}			{}	{}				71705111		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705111	2105002	2	{}		100	五河琴里	「哥哥……」	1	{}			{}	{}				71705112		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71705112	2105002	2	{}		100		她摇了摇头，然后挥了挥手。	1	{}			{}	{}				71706101		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706101	2105002	2	{}		100		「这些……是什么东西？」	1	{}			{}	{}				71706102	2	10503			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_004.mp3																{}	{}					{}	{}		{}		
71706102	2105002	2	{}		100	1	「我的天……」	1	{}			{}	{}				71706103											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706103	2105002	2	{}		100		玩偶围绕着熊转起来，而正中间的熊，	1	{}			{}	{}				71706104											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706104	2105002	2	{}		100		径直向着我走了过来	1	{}			{}	{}				71706105											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706105	2105002	2	{}		100	玩偶熊	「唔……」	1	{}			{}	{}				71706106											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706106	2105002	2	{}		100		正中间的玩偶熊走向了我。	1	{}			{}	{}				71706107											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706107	2105002	2	{}		100	1	「这是什么怪物？」	1	{}			{}	{}				71706108											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706108	2105002	2	{}		100		我眼睁睁看着它变得巨大。	1	{}			{}	{}				71706109											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706109	2105002	2	{}		100		甚至顶破了玩偶店的房顶。	1	{}			{}	{}				71706110											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706110	2105002	2	{}		100		它看着我，发出了怒吼。	1	{}			{}	{}				71706111											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706111	2105002	2	{}		100		然后一拳打向了我。	1	{}			{}	{}				71706112											{}											{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71706112	2105002	2	{}		100		作为噩梦，也太难忘了。	1	{}			{}	{}					2										{}											{}	1										{}										1		{}										-10							{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}					{}	{}		{}		
71707101	2105002	2	{}		100	1	「我也有想法的嘛！」	1	{}			{}	{}				71707102	1	10504			id_pose_1		id_look_1			2	{}	1.2										{}	1										{}							scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_003.mp3																{}	{}					{}	{}		{}		
71707102	2105002	2	{}		100		我词穷地解释道，最终只能敷衍过去。	1	{}			{}	{}				71707103		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707103	2105002	2	{}		100	五河琴里	「哼，选另外两个不好吗？」	1	{}			{}	{}				71707104		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707104	2105002	2	{}		100		她指了指之前的发带和兔子先生。	1	{}			{}	{}				71707105		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707105	2105002	2	{}		100	1	「毕竟……觉得这个更适合你呢。」	1	{}			{}	{}				71707106		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707106	2105002	2	{}		100		我的求生欲疯狂涌动。	1	{}			{}	{}				71707107		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707107	2105002	2	{}		100	五河琴里	「想太多不好啦， %s ，我更喜欢另外两个哦。」	1	{}			{}	{}				71707108		1			id_pose_4		id_look_4	103_eff	id_surprise	2	{}	1.2										{}	1										{}										1		{}			sound/role/qinli/KOTORI_S_22.mp3														{}	{}					{}	{}		{}		
71707108	2105002	2	{}		100		她拿过了我手里的发带和兔子玩偶	1	{}			{}	{}				71707109		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707109	2105002	2	{}		100	1	「那就祝你节日快乐啦，妹妹。」	1	{}			{}	{}				71707110		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707110	2105002	2	{}		100		我擦了一把汗，总算是有惊无险。	1	{}			{}	{}				71707111		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707111	2105002	2	{}		100	五河琴里	「谢谢你， %s 。」	1	{}			{}	{}				71707112		1								2	{}	1.2										{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
71707112	2105002	2	{}		100		「愉快的一天~」	1	{}			{}	{}					2	1								2	{}	1.4										{}	1										{}										1.2		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":20}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10}]}}					{}	{}		{}		
