	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效路径	特效动画	循环特效路径	循环特效动画	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	自动下一句	是否回忆	是否旁白	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
29701106	2104002	2	{}		100	时崎狂三	「伪装成章鱼玩偶的“克苏鲁”，以人类的恐惧为食。」	1	{}			{}	{}					29701107		1			id_pose_9		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701107	2104002	2	{}		100	1	「哎？」	1	{}			{}	{}					29701108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701108	2104002	2	{}		100		我没有听懂狂三在说什么。	1	{}			{}	{}					29701109		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701109	2104002	2	{}		100		狂三低头对我笑了笑，继续解释着。	1	{}			{}	{}					29701110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701110	2104002	2	{}		100	时崎狂三	「看来这家玩偶店的店主很有趣呢，或许……是某个宗教信徒。」	1	{}			{}	{}					29701111		1			id_pose_3		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701111	2104002	2	{}		100	1	「这个……我不是很了解……」	1	{}			{}	{}					29701112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701112	2104002	2	{}		100	时崎狂三	「他将某些东西隐藏在玩偶中，一旦接触玩偶，就会被他控制。」	1	{}			{}	{}					29701113		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701113	2104002	2	{}		100	1	「什么！有这么可怕吗？」	1	{}			{}	{}					29701114		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701114	2104002	2	{}		100		在我们交谈的同时，章鱼突然变得狂躁，伸长它的触手向我们袭来。	1	{}			{}	{}					1029701115		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029701115	2104002		{}					1	{}			{}	{}					29701115											{}											{}											{}										scene/bg/bg_wanoudian2.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29701115	2104002	2	{}		100	时崎狂三	「刻刻帝！——七之弹。」	1	{}			{}	{}					29701116		1			id_pose_11		id_look_12	103_eff	id_surprise	2	{}	1.4										{}	1.2										{}	1.2												1		{}							date_cg_30	4			1					{}	{}					{}	{}		{}		
29701116	2104002	2	{}		100		被狂三击中的章鱼突然停止了攻击，呆在原地完全不能动弹。	1	{}			{}	{}					29701117		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29701117	2104002	2	{}		100	时崎狂三	「不知道它能坚持多久。」	1	{}			{}	{}					29701118		1			id_pose_3		id_look_11			2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29701118	2104002	2	{}		100		我呆呆地看着巨大章鱼。	1	{}			{}	{}					29701119		1								2	{}	1.4										{}	1.2										{}	1.2												1.2		{}											1					{}	{}					{}	{}		{}		
29701119	2104002	2	{}		100	时崎狂三	「我们得想办法离开这里才行。」	1	{}			{}	{}					29701120		1			id_pose_12		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701120	2104002	2	{}		100		狂三把手指放在下巴前，思忖着怎么离开。	1	{}			{}	{}					1029701121		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029701121	2104002		{}					1	{}			{}	{}					29701121											{}											{}											{}										scene/bg/bg_wanoudian2.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29701121	2104002	2	{}		100	1	「对！我们快走！这里太危险了。」	1	{}			{}	{}					29701122		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29701122	2104002	2	{}		100	时崎狂三	「 %s 同学，你怕痛吗？」	1	{}			{}	{}					29801101-29801201	5	1			id_pose_12		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702101	2104002	2	{}		100		和兔子玩偶开战，逼他说出离开的方法。	1	{}			{}	{}					29702102	1	10401			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3										1					{}	{}					{}	{}		{}		
29702201	2104002	2	{}		100		温柔地安慰它，让它主动放我们离开。	1	{}			{}	{}					29702202	1	10401			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									5	1					{}	{}					{}	{}		{}		
29702102	2104002	2	{}		100	时崎狂三	「噢啦啦~看来是一只充满怨念的玩偶呢。」	1	{}			{}	{}					29702103		1			id_pose_11		id_look_12			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702103	2104002	2	{}		100	1	「真的不愿意放我们离开吗？兔子先生？」	1	{}			{}	{}					29702104		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702104	2104002	2	{}		100		兔子玩偶没有回答。	1	{}			{}	{}					29702105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702105	2104002	2	{}		100		狂三的嘴角上扬，眼神变得很冰冷。	1	{}			{}	{}					29702106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702106	2104002	2	{}		100	时崎狂三	「交涉失败了……看来只能动手了呢。」	1	{}			{}	{}					29702107		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702107	2104002	2	{}		100	1	「等等！狂三……」	1	{}			{}	{}					29702108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702108	2104002	2	{}		100	时崎狂三	「刻刻帝！——七之弹！」	1	{}			{}	{}					29702109		1			id_pose_11		id_look_12			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702109	2104002	2	{}		100		狂三的手枪击中了兔子先生。	1	{}			{}	{}					29702110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702110	2104002	2	{}		100	时崎狂三	「上吧，我们！」	1	{}			{}	{}					29702111		1			id_pose_9		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702111	2104002	2	{}		100		狂三幻化出无数分身，她们很快撕碎了兔子先生。	1	{}			{}	{}					1029702112											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
1029702112	2104002		{}					1	{}			{}	{}					29702112											{}											{}											{}										scene/bg/bg_black.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29702112	2104002	2	{}		100		几乎同时像是有针一样的东西，扎进了我的大脑。我疼晕了过去。	1	{}			{}	{}					29702113											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29702113	2104002	2	{}		100	时崎狂三	「 %s 君！ %s 君！！！」	1	{}			{}	{}					29702114											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29702114	2104002	2	{}		100	1	「哎？！」	1	{}			{}	{}					1029702115											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
1029702115	2104002		{}					1	{}			{}	{}					29702115											{}											{}											{}										scene/bg/bg_wanoudian1.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29702115	2104002	2	{}		100		我睁开眼睛，发现自己还在玩偶店里。	1	{}			{}	{}					29702116		10404			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702116	2104002	2	{}		100	1	「哎？刚刚是怎么回事？？」	1	{}			{}	{}					29702117		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702117	2104002	2	{}		100	时崎狂三	「真是的， %s 同学在说什么呢？」	1	{}			{}	{}					29702118		1			id_pose_5		id_look_8			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702118	2104002	2	{}		100		我看了看身下的沙发……看来是我做了一个梦。	1	{}			{}	{}					29702119		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702119	2104002	2	{}		100	1	「抱歉……刚刚不小心睡着了。」	1	{}			{}	{}					29702120		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702120	2104002	2	{}		100	时崎狂三	「没关系， %s 同学一定是最近太累了。做恶梦了吗？」	1	{}			{}	{}					29702121		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702121	2104002	2	{}		100	1	「嗯，一个很可怕的噩梦。」	1	{}			{}	{}						2	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				4	{}	{}		{}		
29702202	2104002	2	{}		100	1	「可以做个交易吗？兔子先生？」	1	{}			{}	{}					29702203		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702203	2104002	2	{}		100		我挥了挥手，尝试向前走了一步。	1	{}			{}	{}					29702204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702204	2104002	2	{}		100	时崎狂三	「啊啦~兔子先生，我带你回家好不好？」	1	{}			{}	{}					29702205		1			id_pose_12		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702205	2104002	2	{}		100		兔子玩偶没有回答。	1	{}			{}	{}					29702206		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702206	2104002	2	{}		100	1	「哎？没反应吗？……那个……」	1	{}			{}	{}					29702207		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702207	2104002	2	{}		100		兔子玩偶依旧没有回应。	1	{}			{}	{}					29702208		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702208	2104002	2	{}		100	时崎狂三	「和我回家的话，就不用一个人孤孤单单在玩偶店了。」	1	{}			{}	{}					1029702209		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029702209	2104002		{}					1	{}			{}	{}					29702209											{}											{}											{}										scene/bg/bg_black.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29702209	2104002	2	{}		100		就在狂三牵住兔子的小手后，我逐渐失去了意识。	1	{}			{}	{}					1029702210		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029702210	2104002		{}					1	{}			{}	{}					29702210											{}											{}											{}										scene/bg/bg_wanoudian1.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29702210	2104002	2	{}		100		再次恢复过来，我坐在玩偶店的沙发上。	1	{}			{}	{}					29702211		10404			id_pose_9		id_look_10			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702211	2104002	2	{}		100	时崎狂三	「怎么样？没关系吧， %s 同学。怎么会突然昏倒了？」	1	{}			{}	{}					29702212		1			id_pose_12		id_look_5	103_eff	id_sweat	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29702212	2104002	2	{}		100	1	「啊哈哈……没事，不用担心我。」	1	{}			{}	{}					29703101-29703201	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703101	2104002	2	{}		100		「我想带那个兔子玩偶回家。」	1	{}			{}	{}					29703102	3	10404			id_pose_5		id_look_11			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									5	1					{}	{}					{}	{}		{}		
29703201	2104002	2	{}		100		「那个兔子玩偶，送给狂三好不好？」	1	{}			{}	{}					29703202	3	10404			id_pose_5		id_look_11			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									10	1					{}	{}					{}	{}		{}		
29703102	2104002	2	{}		100	时崎狂三	「哎？ %s 同学，突然想要买一个玩偶了吗？」	1	{}			{}	{}					29703103		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703103	2104002	2	{}		100	1	「嗯……是啊，刚刚吃了它的糖果，现在特别想要带它回家。」	1	{}			{}	{}					29703104		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703104	2104002	2	{}		100	时崎狂三	「啊啦啊啦， %s 同学真是个善良的人啊。」	1	{}			{}	{}					29703105		1			id_pose_6		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703105	2104002	2	{}		100		狂三温柔地笑着。	1	{}			{}	{}					29703106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703106	2104002	2	{}		100	时崎狂三	「啊啦啦……兔子先生，看起来好像很开心的样子哦。」	1	{}			{}	{}					29703107		1			id_pose_6		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703107	2104002	2	{}		100	1	「嗯啊~大概是……期待有人能把自己带回家吧。」	1	{}			{}	{}					29703108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703108	2104002	2	{}		100	时崎狂三	「果然， %s 同学真是善良啊。」	1	{}			{}	{}					29703109		1			id_pose_7		id_look_6	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703109	2104002	2	{}		100		我挠挠头……有些不好意思。	1	{}			{}	{}					29703110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703110	2104002	2	{}		100	时崎狂三	「要是我也无家可归， %s 同学愿意带我回家吗？」	1	{}			{}	{}					29703111		1			id_pose_9		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703111	2104002	2	{}		100	1	「哎？？？啊啊……当然愿意啊！！！」	1	{}			{}	{}					29703112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703112	2104002	2	{}		100		狂三露出了满意的微笑。	1	{}			{}	{}							1			id_pose_6		id_look_5	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				3	{}	{}		{}		
29703202	2104002	2	{}		100	时崎狂三	「是那个抱着糖罐的兔子先生吗？」	1	{}			{}	{}					29703203		1			id_pose_5		id_look_8			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703203	2104002	2	{}		100	1	「是的。」	1	{}			{}	{}					29703204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703204	2104002	2	{}		100		我指向门口的兔子玩偶。	1	{}			{}	{}					29703205		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703205	2104002	2	{}		100	时崎狂三	「很可爱啊，用来搭配我的洋装也很合适哦。」	1	{}			{}	{}					29703206		1			id_pose_7		id_look_6	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29703206	2104002	2	{}		100	1	「那真是太好了！」	1	{}			{}	{}							1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				3	{}	{}		{}		
29704101	2104002	2	{}		100		听狂三的，停下来。	1	{}			{}	{}					29704102	1	10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									10	1					{}	{}					{}	{}		{}		
29704201	2104002	2	{}		100		继续逃命	1	{}			{}	{}					29704202	1	10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									-10	1					{}	{}					{}	{}		{}		
29704102	2104002	2	{}		100		我缓慢减速，渐渐停下脚步。	1	{}			{}	{}					29704103		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704103	2104002	2	{}		100	1	「停下来真的没问题吗？」	1	{}			{}	{}					29704104		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704104	2104002	2	{}		100		猫玩偶的脚步声越来越近……	1	{}			{}	{}					29704105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704105	2104002	2	{}		100	时崎狂三	「没问题的，交给我吧。」	1	{}			{}	{}					29704106		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704106	2104002	2	{}		100		身着灵装的狂三，不紧不慢走过去，摸了摸猫玩偶的头。	1	{}			{}	{}					29704107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704107	2104002	2	{}		100	时崎狂三	「好了，乖孩子~不可以恶作剧哦。」	1	{}			{}	{}					29704108		1			id_pose_6		id_look_11	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704108	2104002	2	{}		100		猫玩偶真的就安静了下来。	1	{}			{}	{}					29704109		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704109	2104002	2	{}		100	时崎狂三	「猫最喜欢追运动的东西，我们越跑，它追得就越开心。」	1	{}			{}	{}					29704110		1			id_pose_7		id_look_6			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704110	2104002	2	{}		100	1	「原来是这样啊……」	1	{}			{}	{}					29802101-29802201	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704202	2104002	2	{}		100	1	「现在这种状况怎么能停下来啊，快跑！」	1	{}			{}	{}					29704203		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704203	2104002	2	{}		100		我拉着狂三继续奔跑。	1	{}			{}	{}					29704204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704204	2104002	2	{}		100	1	「狂三别担心！我会保护你的！」	1	{}			{}	{}					29704205		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704205	2104002	2	{}		100		两人在玩偶店内急速奔跑，我随手打开一扇门冲了进去。	1	{}			{}	{}					1029704206		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029704206	2104002		{}					1	{}			{}	{}					29704206											{}											{}											{}										scene/bg/bg_wanoudian2.png	2		1	-1	{}																{}	{}					{}	{}		{}		
29704206	2104002	2	{}		100	1	「……这是……怎么回事？」	1	{}			{}	{}					29704207		10404			id_pose_5		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704207	2104002	2	{}		100		我发现我们又回到了玩偶店。	1	{}			{}	{}					29704208		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704208	2104002	2	{}		100	时崎狂三	「试试另一扇门。」	1	{}			{}	{}					29704209		1			id_pose_7		id_look_3			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704209	2104002	2	{}		100		我们就近选了另一扇门，发现结果是一样的。	1	{}			{}	{}					29704210		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704210	2104002	2	{}		100		无论怎么逃跑，我们都会被传送回原来的地方。	1	{}			{}	{}					29704211		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704211	2104002	2	{}		100	时崎狂三	「啊啦~原来是这样啊。」	1	{}			{}	{}					29704212		1			id_pose_6		id_look_11	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704212	2104002	2	{}		100		狂三抬起头，若有所思的样子。	1	{}			{}	{}					29704213		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29704213	2104002	2	{}		100		现在怎么办才好？	1	{}			{}	{}					29803101-29803201	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705101	2104002	2	{}		100		「不管你信不信，玩偶活过来了。」	1	{}			{}	{}					29705102	1										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3															{}	{}					{}	{}		{}		
29705201	2104002	2	{}		100		「老婆快出来救我。」	1	{}			{}	{}					29705202	1										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									10						{}	{}					{}	{}		{}		
29705301	2104002	2	{}		100		「再不走我们就只能当猫粮了。」	1	{}			{}	{}					29705302	1										{}											{}	1.2										{}	1.2									scene/bg/bg_wanoudian2.png			1	-1	{}	sound/bgm/date_002.mp3									-5						{}	{}					{}	{}		{}		
29705102	2104002	2	{}		100	时崎狂三	「真是的， %s 同学在胡说什么啊。」	1	{}			{}	{}					29705103											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29705103	2104002	2	{}		100	1	「我……真的没有胡说啊。你出来看看就知道了。」	1	{}			{}	{}					29705104											{}											{}	1.2										{}	1.2												1		{}																{}	{}					{}	{}		{}		
29705104	2104002	2	{}		100	时崎狂三	「嘛…… %s 同学真是着急呵。」	1	{}			{}	{}					29705105		10404			id_pose_6		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705105	2104002	2	{}		100		狂三从换衣间里露出半张脸，正好能看到巨大的猫玩偶。	1	{}			{}	{}					29705106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705106	2104002	2	{}		100	1	「……我就说吧……」	1	{}			{}	{}					29705107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705107	2104002	2	{}		100		狂三好像并没有被吓到，反而很惊喜的样子。	1	{}			{}	{}					29705108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705108	2104002	2	{}		100	时崎狂三	「哇，好可爱的大猫啊。」	1	{}			{}	{}					29705109		1			id_pose_5		id_look_8	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705109	2104002	2	{}		100	1	「……」	1	{}			{}	{}					29705110		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705110	2104002	2	{}		100		我不能理解狂三的萌点……这么大的猫，哪一点可爱了。	1	{}			{}	{}					29705111		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705111	2104002	2	{}		100	1	「……现在……不是夸它可爱的时候吧！」	1	{}			{}	{}					29705112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705112	2104002	2	{}		100		狂三掩着嘴偷笑，好像并不着急的样子。	1	{}			{}	{}					29705113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705113	2104002	2	{}		100	时崎狂三	「 %s 同学，你看到左边的玩偶团子了吗？」	1	{}			{}	{}					29705114		1			id_pose_6		id_look_11			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705114	2104002	2	{}		100		我向左边望了一眼，不远处的货架上，放着一个白色的玩偶团子。	1	{}			{}	{}					29705115		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705115	2104002	2	{}		100	1	「嗯，能看到。」	1	{}			{}	{}					29705116		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705116	2104002	2	{}		100	时崎狂三	「可以请你把它递给我吗？」	1	{}			{}	{}					29705117		1			id_pose_12		id_look_1			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705117	2104002	2	{}		100	1	「可以……」	1	{}			{}	{}					29705118		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705118	2104002	2	{}		100		我小心翼翼移动着身体，努力把团子拿到手，再将它递给狂三。	1	{}			{}	{}					29705119		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705119	2104002	2	{}		100	时崎狂三	「谢谢你， %s 同学。」	1	{}			{}	{}					29705120		1			id_pose_6		id_look_5	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
29705120	2104002	2	{}		100		狂三拿着玩偶团子在大猫眼前晃了晃，然后扔向远处。	1	{}			{}	{}					1029705121		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1029705121	2104002		{}					1	{}			{}	{}					29705121											{}											{}											{}										scene/bg/bg_wanoudian1.png	2		1	-1	{}																{}	{}					{}	{}		{}		
