id	任务描述	任务描述2	任务类型（1主线任务 2日常任务 3成就 4活动任务 5活跃度奖励 6七日签到 7次日奖励 8 十香活动任务）	日常任务开放等级	重置类型（1.不会重置2.每天重置）	内容类型（1.指定副本关卡 2.其他）	客户端排序	任务名称	任务名称2	icon	icon底板颜色	icon气泡颜色	颜色备注	任务类型标签（主线使用）	接取条件id（关联事件表）	接取参数	完成条件id（关联事件表）	完成参数	需要进度	完成奖励	任务描述3	跳转界面	完成结果（1.被后置任务替换。2.保留此任务，出现后置任务）	继承进度的任务id	是否开启	有效时间(单位为天，-1为永久生效）
130505	1320001	地狱[主线]第5卷2-5	1		1	1	283	1310283	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130504}	9007	{"dunId":305205}	1	{500005:27,500001:1800}		16	1		1	-1
130506	1320001	地狱[主线]第5卷2-6	1		1	1	284	1310284	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130505}	9007	{"dunId":305206}	1	{500005:27,500001:1800}		16	1		1	-1
130507	1320001	地狱[主线]第5卷3-7	1		1	1	285	1310285	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130506}	9007	{"dunId":305307}	1	{500005:27,500001:1800}		16	1		1	-1
130508	1320001	地狱[主线]第5卷3-8	1		1	1	286	1310286	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130507}	9007	{"dunId":305308}	1	{500005:27,500001:1800}		16	1		1	-1
130509	1320001	地狱[主线]第5卷3-9	1		1	1	287	1310287	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130508}	9007	{"dunId":305309}	1	{500005:27,500001:1800}		16	1		1	-1
130510	1320001	地狱[主线]第5卷4-10	1		1	1	288	1310288	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130509}	9007	{"dunId":305410}	1	{500005:27,500001:1800}		16	1		1	-1
130511	1320001	地狱[主线]第5卷4-11	1		1	1	289	1310289	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130510}	9007	{"dunId":305411}	1	{500005:27,500001:1800}		16	1		1	-1
130512	1320001	地狱[主线]第5卷4-12	1		1	1	290	1310290	暴风者八舞·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130511}	9007	{"dunId":305412}	1	{500005:27,500001:1800}		16	1		1	-1
130601	1320001	地狱[主线]第6卷1-1	1		1	1	291	1310291	百合美九·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130512}	9007	{"dunId":306101}	1	{500005:27,500001:1800}		16	1		0	-1
130602	1320001	地狱[主线]第6卷1-2	1		1	1	292	1310292	百合美九·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130601}	9007	{"dunId":306102}	1	{500005:30,500001:2100}		16	1		0	-1
130603	1320001	地狱[主线]第6卷1-3	1		1	1	293	1310293	百合美九·续°	ui/task/chapter_1.png	{"r":237,"g":112,"b":122}	{"r":213,"g":53,"b":92}		1330001	10001	{"pre_task_id":130602}	9007	{"dunId":306103}	1	{500005:30,500001:2100}		16	1		0	-1
130604	1320001	地狱[主线]第6卷2-4	1		1	1	294	1310294	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130603}	9007	{"dunId":306204}	1	{500005:30,500001:2100}		16	1		0	-1
130605	1320001	地狱[主线]第6卷2-5	1		1	1	295	1310295	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130604}	9007	{"dunId":306205}	1	{500005:30,500001:2100}		16	1		0	-1
130606	1320001	地狱[主线]第6卷2-6	1		1	1	296	1310296	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130605}	9007	{"dunId":306206}	1	{500005:30,500001:2100}		16	1		0	-1
130607	1320001	地狱[主线]第6卷3-7	1		1	1	297	1310297	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130606}	9007	{"dunId":306307}	1	{500005:30,500001:2100}		16	1		0	-1
130608	1320001	地狱[主线]第6卷3-8	1		1	1	298	1310298	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130607}	9007	{"dunId":306308}	1	{500005:30,500001:2100}		16	1		0	-1
130609	1320001	地狱[主线]第6卷3-9	1		1	1	299	1310299	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130608}	9007	{"dunId":306309}	1	{500005:30,500001:2100}		16	1		0	-1
130610	1320001	地狱[主线]第6卷4-10	1		1	1	300	1310300	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130609}	9007	{"dunId":306410}	1	{500005:30,500001:2100}		16	1		0	-1
130611	1320001	地狱[主线]第6卷4-11	1		1	1	301	1310301	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130610}	9007	{"dunId":306411}	1	{500005:30,500001:2100}		16	1		0	-1
130612	1320001	地狱[主线]第6卷4-12	1		1	1	302	1310302	百合美九·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130611}	9007	{"dunId":306412}	1	{500005:30,500001:2100}		16	1		0	-1
130701	1320001	地狱[主线]第7卷1-1	1		1	1	303	1310303	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130612}	9007	{"dunId":307101}	1	{500005:30,500001:2100}		16	1		0	-1
130702	1320001	地狱[主线]第7卷1-2	1		1	1	304	1310304	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130701}	9007	{"dunId":307102}	1	{500005:33,500001:2400}		16	1		0	-1
130703	1320001	地狱[主线]第7卷1-3	1		1	1	305	1310305	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130702}	9007	{"dunId":307103}	1	{500005:33,500001:2400}		16	1		0	-1
130704	1320001	地狱[主线]第7卷2-4	1		1	1	306	1310306	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130703}	9007	{"dunId":307204}	1	{500005:33,500001:2400}		16	1		0	-1
130705	1320001	地狱[主线]第7卷2-5	1		1	1	307	1310307	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130704}	9007	{"dunId":307205}	1	{500005:33,500001:2400}		16	1		0	-1
130706	1320001	地狱[主线]第7卷2-6	1		1	1	308	1310308	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130705}	9007	{"dunId":307206}	1	{500005:33,500001:2400}		16	1		0	-1
130707	1320001	地狱[主线]第7卷3-7	1		1	1	309	1310309	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130706}	9007	{"dunId":307307}	1	{500005:33,500001:2400}		16	1		0	-1
130708	1320001	地狱[主线]第7卷3-8	1		1	1	310	1310310	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130707}	9007	{"dunId":307308}	1	{500005:33,500001:2400}		16	1		0	-1
130709	1320001	地狱[主线]第7卷3-9	1		1	1	311	1310311	美九真相·续°	ui/task/chapter_1.png	{"r":243,"g":163,"b":99}	{"r":235,"g":124,"b":75}		1330001	10001	{"pre_task_id":130708}	9007	{"dunId":307309}	1	{500005:33,500001:2400}		16	1		0	-1
130710	1320001	地狱[主线]第7卷4-10	1		1	1	312	1310312	美九真相·续°	ui/task/chapter_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330001	10001	{"pre_task_id":130709}	9007	{"dunId":307410}	1	{500005:33,500001:2400}		16	1		0	-1
130711	1320001	地狱[主线]第7卷4-11	1		1	1	313	1310313	美九真相·续°	ui/task/chapter_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":130710}	9007	{"dunId":307411}	1	{500005:33,500001:2400}		16	1		0	-1
130712	1320001	地狱[主线]第7卷4-12	1		1	1	314	1310314	美九真相·续°	ui/task/chapter_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":130711}	9007	{"dunId":307412}	1	{500005:33,500001:2400}		16	1		0	-1
130713	1320001	地狱[主线]第7卷5-13	1		1	1	315	1310315	美九真相·续°	ui/task/chapter_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":130712}	9007	{"dunId":307513}	1	{500005:33,500001:2400}		16	1		0	-1
130714	1320001	地狱[主线]第7卷5-14	1		1	1	316	1310316	美九真相·续°	ui/task/chapter_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":130713}	9007	{"dunId":307514}	1	{500005:33,500001:2400}		16	1		0	-1
130715	1320001	地狱[主线]第7卷5-15	1		1	1	317	1310317	美九真相·续°	ui/task/chapter_1.png	{"r":125,"g":188,"b":134}	{"r":74,"g":139,"b":103}		1330002	10001	{"pre_task_id":130714}	9007	{"dunId":307515}	1	{500005:33,500001:2400}		16	1		0	-1
200001	1320318	购买月卡领取每日奖励	2	1-60	2	2	1	1310318	钻石补给	ui/task/icon_2.png				1330003	10001	{"plvl":1}	17005		1	{500002:60}			2		1	-1
210001	1320319	登陆游戏	2	1-19	2	2	2	1310319	欢迎光临	ui/task/icon_4.png				1330003	10001	{"plvl":1}	3001		1	{500004:30,500014:15}			2		1	-1
210002	1320320	剧情副本胜利3次	2	1-19	2	2	3	1310320	战争序章	ui/task/icon_1.png				1330003	10001	{"plvl":1}	9001	{"dunType":2}	3	{500005:25,500014:15,500001:500}		1	2		1	-1
210003	1320321	日常副本胜利1次	2	1-19	2	2	4	1310321	拓荒者	ui/task/icon_1.png				1330003	10001	{"plvl":1}	9001	{"dunType":3}	1	{500005:25,500014:15,500001:500}		2	2		1	-1
210004	1320322	升级1次精灵	2	1-19	2	2	5	1310322	初窥门径	ui/task/icon_6.png				1330003	10001	{"plvl":1}	13004		1	{500005:10,500014:15,500001:500}		6	2		1	-1
210005	1320323	强化1次质点	2	1-19	2	2	6	1310323	整装待发	ui/task/icon_7.png				1330003	10001	{"plvl":1}	8003		1	{500005:10,500014:15,500001:500}		8	2		1	-1
210006	1320324	进行1次召唤	2	1-19	2	2	7	1310324	我是你的主人	ui/task/icon_4.png				1330003	10001	{"plvl":5}	17002		1	{500005:50,500014:30,500001:1000}		10	2		1	-1
210007	1320325	领取1次打工奖励	2	1-19	2	2	8	1310325	勤工俭学	ui/task/icon_3.png				1330003	10001	{"plvl":6}	16003		1	{500005:20,500014:20,500001:500}		9	2		1	-1
210008	1320326	完成任意1次约会	2	1-19	2	2	9	1310326	攻略伊始	ui/task/icon_3.png				1330003	10001	{"plvl":1}	12003		1	{500005:30,500014:20,500001:500}		9	2		1	-1
210009	1320327	赠送1次礼物	2	1-19	2	2	10	1310327	建立羁绊	ui/task/icon_3.png				1330003	10001	{"plvl":1}	12004		1	{500005:20,500014:10,500001:500}		9	2		1	-1
210010	1320328	战斗中连击达到50击以上	2	1-19	2	2	11	1310328	战术大师	ui/task/icon_1.png				1330003	10001	{"plvl":1}	9004		50	{500005:20,500014:10,500001:500}		1	2		1	-1
220001	1320329	登陆游戏	2	20-60	2	2	2	1310329	欢迎回家	ui/task/icon_4.png				1330003	10001	{"plvl":1}	3001		1	{500004:30,500014:15}			2		1	-1
220002	1320330	剧情副本胜利3次	2	20-60	2	2	3	1310330	得心应手	ui/task/icon_1.png				1330003	10001	{"plvl":1}	9001	{"dunType":2}	3	{500005:25,500014:15,500001:500}		1	2		1	-1
220003	1320331	日常副本胜利1次	2	20-60	2	2	4	1310331	游刃有余	ui/task/icon_1.png				1330003	10001	{"plvl":1}	9001	{"dunType":3}	1	{500005:25,500014:15,500001:500}		2	2		1	-1
220004	1320332	升级1次精灵	2	20-60	2	2	5	1310332	灵力增强	ui/task/icon_6.png				1330003	10001	{"plvl":1}	13004		1	{500005:10,500014:15,500001:500}		6	2		1	-1
220005	1320333	强化1次质点	2	20-60	2	2	6	1310333	再度武装	ui/task/icon_7.png				1330003	10001	{"plvl":1}	8003		1	{500005:10,500014:15,500001:500}		8	2		1	-1
220006	1320334	进行1次召唤	2	20-60	2	2	7	1310334	和我并肩作战	ui/task/icon_4.png				1330003	10001	{"plvl":5}	17002		1	{500005:50,500014:30,500001:1000}		10	2		1	-1
220007	1320335	领取1次打工奖励	2	20-60	2	2	8	1310335	理财达人	ui/task/icon_3.png				1330003	10001	{"plvl":6}	16003		1	{500005:20,500014:20,500001:500}		9	2		1	-1
220008	1320336	完成任意1次约会	2	20-60	2	2	9	1310336	这就是爱	ui/task/icon_3.png				1330003	10001	{"plvl":1}	12003		1	{500005:30,500014:20,500001:500}		9	2		1	-1
220009	1320337	赠送1次礼物	2	20-60	2	2	10	1310337	心意满满	ui/task/icon_3.png				1330003	10001	{"plvl":1}	12004		1	{500005:20,500014:10,500001:500}		9	2		1	-1
220010	1320338	战斗中连击达到50击以上	2	20-60	2	2	11	1310338	连击宗师	ui/task/icon_1.png				1330003	10001	{"plvl":1}	9004		50	{500005:20,500014:10,500001:500}		1	2		1	-1
301001	1320339	玩家等级达到5	3		1	2	1	1310339	开始我们的约会（战争）	ui/task/icon_4.png					10001	{"plvl":1}	11001	{"plvl":5}	5	{500002:300}			2		1	-1
301002	1320340	玩家等级达到10	3		1	2	2	1310340	萌新攻略使	ui/task/icon_4.png					10001	{"pre_task_id":301001}	11001	{"plvl":10}	10	{500002:300}			2		1	-1
301003	1320341	玩家等级达到15	3		1	2	3	1310341	世界树的橄榄枝	ui/task/icon_4.png					10001	{"pre_task_id":301002}	11001	{"plvl":15}	15	{500002:300}			2		1	-1
301004	1320342	玩家等级达到20	3		1	2	4	1310342	渐入佳境的感觉	ui/task/icon_4.png					10001	{"pre_task_id":301003}	11001	{"plvl":20}	20	{500002:300}			2		1	-1
301005	1320343	玩家等级达到25	3		1	2	5	1310343	目标是拯救所有精灵	ui/task/icon_4.png					10001	{"pre_task_id":301004}	11001	{"plvl":25}	25	{500002:300}			2		1	-1
301006	1320344	玩家等级达到30	3		1	2	6	1310344	还有什么好害怕的呢	ui/task/icon_4.png					10001	{"pre_task_id":301005}	11001	{"plvl":30}	30	{500002:300}			2		1	-1
301007	1320345	玩家等级达到35	3		1	2	7	1310345	为什么你这么熟练啊	ui/task/icon_4.png					10001	{"pre_task_id":301006}	11001	{"plvl":35}	35	{500002:300}			2		1	-1
301008	1320346	玩家等级达到40	3		1	2	8	1310346	战栗吧魔术师！	ui/task/icon_4.png					10001	{"pre_task_id":301007}	11001	{"plvl":40}	40	{500002:300}			2		1	-1
301009	1320347	玩家等级达到45	3		1	2	9	1310347	无与伦比的力量	ui/task/icon_4.png					10001	{"pre_task_id":301008}	11001	{"plvl":45}	45	{500002:300}			2		1	-1
301010	1320348	玩家等级达到50	3		1	2	10	1310348	征途是星辰大海	ui/task/icon_4.png					10001	{"pre_task_id":301009}	11001	{"plvl":50}	50	{500002:300}			2		1	-1
301011	1320349	玩家等级达到55	3		1	2	11	1310349	没有什么可以阻挡你了	ui/task/icon_4.png					10001	{"pre_task_id":301010}	11001	{"plvl":55}	55	{500002:300}			2		1	-1
301012	1320350	玩家等级达到60	3		1	2	12	1310350	尽头是新的开始	ui/task/icon_4.png					10001	{"pre_task_id":301011}	11001	{"plvl":60}	60	{500002:300}			2		1	-1
302001	1320351	通关第1卷	3		1	2	13	1310351	末路人的归途	ui/task/icon_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}	紫色	1330002	10001	{"plvl":1}	9007	{"dunId":101208}	1	{500002:500}		1	2		1	-1
302002	1320352	通关第2卷	3		1	2	14	1310352	拥抱冰洁之雨	ui/task/icon_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":302002}	9007	{"dunId":102314}	1	{500002:500}		1	2		1	-1
302003	1320353	通关第3卷	3		1	2	15	1310353	时间的界定者	ui/task/icon_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":302003}	9007	{"dunId":103316}	1	{500002:500}		1	2		1	-1
302004	1320354	通关第4卷	3		1	2	16	1310354	她是我的妹妹	ui/task/icon_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":302004}	9007	{"dunId":104315}	1	{500002:500}		1	2		1	-1
302005	1320355	通关第5卷	3		1	2	17	1310355	双子的拯救者	ui/task/icon_1.png	{"r":163,"g":86,"b":250}	{"r":97,"g":41,"b":167}		1330002	10001	{"pre_task_id":302005}	9007	{"dunId":105421}	1	{500002:500}		1	2		1	-1
302006	1320356	通关第6卷	3		1	2	18	1310356	女装大佬登场	ui/task/icon_1.png	{"r":125,"g":188,"b":134}	{"r":74,"g":139,"b":103}	绿色	1330002	10001	{"pre_task_id":302006}	9007	{"dunId":106423}	1	{500002:500}		1	2		1	-1
302007	1320357	通关第7卷	3		1	2	19	1310357	拯救被反转者	ui/task/icon_1.png	{"r":125,"g":188,"b":134}	{"r":74,"g":139,"b":103}		1330002	10001	{"pre_task_id":302007}	9007	{"dunId":107527}	1	{500002:500}		1	2		1	-1
303001	1320358	通关普通副本10次	3		1	2	20	1310358	副本萌新1	ui/task/icon_1.png					10001	{"plvl":1}	9001	{"difficulty":1}	10	{500002:10}		1	2		1	-1
303002	1320359	通关普通副本30次	3		1	2	21	1310359	副本萌新2	ui/task/icon_1.png					10001	{"pre_task_id":303001}	9001	{"difficulty":1}	30	{500002:20}		1	2	303001	1	-1
303003	1320360	通关普通副本50次	3		1	2	22	1310360	副本萌新3	ui/task/icon_1.png					10001	{"pre_task_id":303002}	9001	{"difficulty":1}	50	{500002:30}		1	2	303002	1	-1
303004	1320361	通关普通副本100次	3		1	2	23	1310361	副本萌新4	ui/task/icon_1.png					10001	{"pre_task_id":303003}	9001	{"difficulty":1}	100	{500002:40}		1	2	303003	1	-1
303005	1320362	通关普通副本300次	3		1	2	24	1310362	副本萌新5	ui/task/icon_1.png					10001	{"pre_task_id":303004}	9001	{"difficulty":1}	300	{500002:50}		1	2	303004	1	-1
303006	1320363	通关普通副本500次	3		1	2	25	1310363	副本萌新6	ui/task/icon_1.png					10001	{"pre_task_id":303005}	9001	{"difficulty":1}	500	{500002:60}		1	2	303005	1	-1
303007	1320364	通关普通副本1000次	3		1	2	26	1310364	副本萌新7	ui/task/icon_1.png					10001	{"pre_task_id":303006}	9001	{"difficulty":1}	1000	{500002:70}		1	2	303006	1	-1
303008	1320365	通关普通副本1500次	3		1	2	27	1310365	副本萌新8	ui/task/icon_1.png					10001	{"pre_task_id":303007}	9001	{"difficulty":1}	1500	{500002:80}		1	2	303007	1	-1
303009	1320366	通关普通副本2000次	3		1	2	28	1310366	副本萌新9	ui/task/icon_1.png					10001	{"pre_task_id":303008}	9001	{"difficulty":1}	2000	{500002:90}		1	2	303008	1	-1
303010	1320367	通关普通副本3000次	3		1	2	29	1310367	副本萌新10	ui/task/icon_1.png					10001	{"pre_task_id":303009}	9001	{"difficulty":1}	3000	{500002:100}		1	2	303009	1	-1
304001	1320368	通关困难副本5次	3		1	2	30	1310368	砍更强的怪1	ui/task/icon_1.png					10001	{"plvl":1}	9001	{"difficulty":2}	5	{500002:20}		1	2		1	-1
304002	1320369	通关困难副本15次	3		1	2	31	1310369	砍更强的怪2	ui/task/icon_1.png					10001	{"pre_task_id":304001}	9001	{"difficulty":2}	10	{500002:40}		1	2	304001	1	-1
304003	1320370	通关困难副本25次	3		1	2	32	1310370	砍更强的怪3	ui/task/icon_1.png					10001	{"pre_task_id":304002}	9001	{"difficulty":2}	25	{500002:60}		1	2	304002	1	-1
304004	1320371	通关困难副本50次	3		1	2	33	1310371	砍更强的怪4	ui/task/icon_1.png					10001	{"pre_task_id":304003}	9001	{"difficulty":2}	50	{500002:80}		1	2	304003	1	-1
304005	1320372	通关困难副本150次	3		1	2	34	1310372	砍更强的怪5	ui/task/icon_1.png					10001	{"pre_task_id":304004}	9001	{"difficulty":2}	100	{500002:100}		1	2	304004	1	-1
304006	1320373	通关困难副本250次	3		1	2	35	1310373	砍更强的怪6	ui/task/icon_1.png					10001	{"pre_task_id":304005}	9001	{"difficulty":2}	250	{500002:120}		1	2	304005	1	-1
304007	1320374	通关困难副本500次	3		1	2	36	1310374	砍更强的怪7	ui/task/icon_1.png					10001	{"pre_task_id":304006}	9001	{"difficulty":2}	500	{500002:140}		1	2	304006	1	-1
304008	1320375	通关困难副本750次	3		1	2	37	1310375	砍更强的怪8	ui/task/icon_1.png					10001	{"pre_task_id":304007}	9001	{"difficulty":2}	750	{500002:160}		1	2	304007	1	-1
304009	1320376	通关困难副本1000次	3		1	2	38	1310376	砍更强的怪9	ui/task/icon_1.png					10001	{"pre_task_id":304008}	9001	{"difficulty":2}	1000	{500002:180}		1	2	304008	1	-1
304010	1320377	通关困难副本1500次	3		1	2	39	1310377	砍更强的怪10	ui/task/icon_1.png					10001	{"pre_task_id":304009}	9001	{"difficulty":2}	1250	{500002:200}		1	2	304009	1	-1
305001	1320378	通关噩梦副本5次	3		1	2	40	1310378	我还活着吗1	ui/task/icon_1.png					10001	{"plvl":1}	9001	{"difficulty":3}	5	{500002:30}		1	2		1	-1
305002	1320379	通关噩梦副本10次	3		1	2	41	1310379	我还活着吗2	ui/task/icon_1.png					10001	{"pre_task_id":305001}	9001	{"difficulty":3}	10	{500002:60}		1	2	305001	1	-1
305003	1320380	通关噩梦副本25次	3		1	2	42	1310380	我还活着吗3	ui/task/icon_1.png					10001	{"pre_task_id":305002}	9001	{"difficulty":3}	25	{500002:90}		1	2	305002	1	-1
305004	1320381	通关噩梦副本50次	3		1	2	43	1310381	我还活着吗4	ui/task/icon_1.png					10001	{"pre_task_id":305003}	9001	{"difficulty":3}	50	{500002:120}		1	2	305003	1	-1
305005	1320382	通关噩梦副本100次	3		1	2	44	1310382	我还活着吗5	ui/task/icon_1.png					10001	{"pre_task_id":305004}	9001	{"difficulty":3}	100	{500002:150}		1	2	305004	1	-1
305006	1320383	通关噩梦副本200次	3		1	2	45	1310383	我还活着吗6	ui/task/icon_1.png					10001	{"pre_task_id":305005}	9001	{"difficulty":3}	250	{500002:180}		1	2	305005	1	-1
305007	1320384	通关噩梦副本400次	3		1	2	46	1310384	我还活着吗7	ui/task/icon_1.png					10001	{"pre_task_id":305006}	9001	{"difficulty":3}	500	{500002:210}		1	2	305006	1	-1
305008	1320385	通关噩梦副本600次	3		1	2	47	1310385	我还活着吗8	ui/task/icon_1.png					10001	{"pre_task_id":305007}	9001	{"difficulty":3}	750	{500002:240}		1	2	305007	1	-1
305009	1320386	通关噩梦副本800次	3		1	2	48	1310386	我还活着吗9	ui/task/icon_1.png					10001	{"pre_task_id":305008}	9001	{"difficulty":3}	1000	{500002:270}		1	2	305008	1	-1
305010	1320387	通关噩梦副本1000次	3		1	2	49	1310387	我还活着吗10	ui/task/icon_1.png					10001	{"pre_task_id":305009}	9001	{"difficulty":3}	1250	{500002:300}		1	2	305009	1	-1
306001	1320388	通关日常副本5次	3		1	2	50	1310388	日常划水1	ui/task/icon_1.png					10001	{"plvl":10}	9001	{"dunType":3}	5	{500001:10000}		2	2		1	-1
306002	1320389	通关日常副本10次	3		1	2	51	1310389	日常划水2	ui/task/icon_1.png					10001	{"pre_task_id":306001}	9001	{"dunType":3}	10	{500001:20000}		2	2	306001	1	-1
306003	1320390	通关日常副本30次	3		1	2	52	1310390	日常划水3	ui/task/icon_1.png					10001	{"pre_task_id":306002}	9001	{"dunType":3}	30	{500001:30000}		2	2	306002	1	-1
306004	1320391	通关日常副本50次	3		1	2	53	1310391	划水大佬1	ui/task/icon_1.png					10001	{"pre_task_id":306003}	9001	{"dunType":3}	50	{500001:50000}		2	2	306003	1	-1
306005	1320392	通关日常副本100次	3		1	2	54	1310392	划水大佬2	ui/task/icon_1.png					10001	{"pre_task_id":306004}	9001	{"dunType":3}	100	{500001:80000}		2	2	306004	1	-1
306006	1320393	通关日常副本200次	3		1	2	55	1310393	划水大佬3	ui/task/icon_1.png					10001	{"pre_task_id":306005}	9001	{"dunType":3}	200	{500001:120000}		2	2	306005	1	-1
306007	1320394	通关日常副本300次	3		1	2	56	1310394	究极划水奥义1	ui/task/icon_1.png					10001	{"pre_task_id":306006}	9001	{"dunType":3}	300	{500001:160000}		2	2	306006	1	-1
306008	1320395	通关日常副本500次	3		1	2	57	1310395	究极划水奥义2	ui/task/icon_1.png					10001	{"pre_task_id":306007}	9001	{"dunType":3}	500	{500001:200000}		2	2	306007	1	-1
307001	1320396	累计获得金币20000	3		1	2	58	1310396	攒点私房钱	ui/task/icon_4.png					10001	{"plvl":1}	2003	{"itemId":500001}	20000	{500002:10}			2		1	-1
307002	1320397	累计获得金币50000	3		1	2	59	1310397	富二代	ui/task/icon_4.png					10001	{"pre_task_id":307001}	2003	{"itemId":500001}	50000	{500002:20}			2	307001	1	-1
307003	1320398	累计获得金币100000	3		1	2	60	1310398	发家致富	ui/task/icon_4.png					10001	{"pre_task_id":307002}	2003	{"itemId":500001}	100000	{500002:30}			2	307002	1	-1
307004	1320399	累计获得金币200000	3		1	2	61	1310399	豪爽大款	ui/task/icon_4.png					10001	{"pre_task_id":307003}	2003	{"itemId":500001}	200000	{500002:40}			2	307003	1	-1
307005	1320400	累计获得金币500000	3		1	2	62	1310400	土豪	ui/task/icon_4.png					10001	{"pre_task_id":307004}	2003	{"itemId":500001}	500000	{500002:50}			2	307004	1	-1
307006	1320401	累计获得金币1000000	3		1	2	63	1310401	百万富翁	ui/task/icon_4.png					10001	{"pre_task_id":307005}	2003	{"itemId":500001}	1000000	{500002:60}			2	307005	1	-1
307007	1320402	累计获得金币1500000	3		1	2	64	1310402	千万富翁	ui/task/icon_4.png					10001	{"pre_task_id":307006}	2003	{"itemId":500001}	1500000	{500002:70}			2	307006	1	-1
